,_id,symbol,candyMachineIds,name,image,categories,description,createdAt,enabledAttributesFilters,isDraft,website,twitter,discord,derivativeDetails,isDerivative,nftImageType,totalItems,updatedAt,__v,flagMessage,isFlagged,rarity,watchlistCount,onChainCollectionAddress,skipMintsAttributesOverride,enabledVersionFilter,blockedMints
86,6211411b89d47a00100f028f,nuked_apes,['2sPBjQtpQuGx2WQg7kn8mbC1r19AQBPREkcajDDcrbxt'],Nuked Apes,https://dl.airtable.com/.attachmentThumbnails/6524e76ab243c8e8812470a69b0da611/9fecbb6d,['pfps'],"Apekind is shaken as Puff Valley has been affected by a nuclear accident. Through volunteer selection, a special detachment of  Stoned Apes will go on a rescue mission to bring back their fellow apes. Nothing could prepare them for what they would see…

Nuked Apes Form the Second Collection of StonedApeCrew, With Access to The SAC Ecosystem with Exclusive Alpha, Events & Rewards In The Upcoming Expansion Into the Cannabis Industry! Nuked Apes are the Perfect Launchpad for some Truly out of this World Cannabis Strains. 

Revenue generated from our upcoming NFT Incubator & SAC Cannabis Brand will be indirectly shared to holders. This is distributed through our Utility Token $PUFF & Incubator Token $ALL, earned by Staking Your Nuked Ape!",2022-02-19T19:12:27.158Z,True,False,https://www.stonedapecrew.com/nukedapes,https://twitter.com/StonedApeCrew,https://discord.gg/stonedapecrew,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T15:41:54.748Z,,,,,751.0,,,,
87,618338d769388b0011ca1680,shadowy_super_coder_dao,['71ghWqucipW661X4ht61qvmc3xKQGMBGZxwSDmZrYQmf'],Shadowy Super Coder DAO,https://i.imgur.com/Hqc29kA.jpg,['pfps'],Shadowy Super Coder DAO,2021-11-04T01:35:19.644Z,True,False,https://genesysgo.com/,https://twitter.com/GenesysGo,https://discord.gg/genesysgo,,,,,2022-04-18T16:25:19.183Z,,,,,189.0,,,,
88,6250edd395f92c7e1dc69c51,fellowapes,,Fellow Apes,https://creator-hub-prod.s3.us-east-2.amazonaws.com/fellowapes_pfp_1649444767823.png,"['pfps', 'art']","4.444 Fellow Apes came to sign the #Solana Ecosystem.

Staking and Breeding with stunning ART. All in One.",2022-04-09T02:22:11.739Z,True,False,,https://www.twitter.com/FellowApes,https://discord.gg/fellowapes,"{'originName': '', 'originLink': ''}",False,,4421.0,2022-04-18T16:26:22.909Z,,,False,"{'showHowrare': True, 'showMoonrank': True}",892.0,,,,
89,6202a9897f066e00122ac6a0,citizens_by_solsteads,[],Citizens by Solsteads,https://dl.airtable.com/.attachmentThumbnails/17098df55330304080e6ec85174ce2be/9b0790be,"['art', 'pfps']","The Citizens are an expansion of the Solsteads world. Citizens can be admitted to stay as guests in Solsteads, getting access to the classic beautiful, shareable gallery experience.",2022-02-08T17:34:01.654Z,True,False,https://citizens.solsteads.com/,https://twitter.com/SolsteadsNFT,https://discord.gg/gcfEuWC5wT,,,,,2022-04-18T15:01:25.088Z,,,,,2013.0,,,,
90,62191a6d0eb8fd001259d702,bohemia_,[],Bohemia,https://creator-hub-prod.s3.us-east-2.amazonaws.com/bohemia_pfp_1645251493690.gif,"['pfps', 'art']","Bohemia is Solana's interactive NFT Art Fair that 5000 Bohemians call home. The project combines a unique 3D environment gallery concept with stunning art, tokenomics, staking and multiple burning mechanics. Bohemia comes with the full package.",2022-02-25T18:05:32.466Z,True,False,https://www.bohemia.gallery/,https://twitter.com/BohemiaArtFair,https://discord.gg/bohemia,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T15:29:41.425Z,,,,,1424.0,,,,
91,623ccf25efc0d2933f024aa2,blocksmith_labs,['8m2b8ar9BNZErJQgSBwY3eCe73yR4k9qHUxxGffxyw2d'],Blocksmith Labs,https://dl.airtable.com/.attachmentThumbnails/b1aabaad68ef1a7512de6a0ddd15f38d/47c53a89,['launchpad'],"Blocksmith Labs is a team of experienced engineers aiming to solve real problems on Solana, whilst providing utility to our holders. We are building a community of builders.",2022-03-24T20:05:57.110Z,True,False,https://www.blocksmithlabs.com/,https://twitter.com/blocksmithlabs,https://discord.gg/blocksmithlabs,"{'originLink': '', 'originName': ''}",False,,4444.0,2022-04-18T16:05:53.948Z,0.0,,,"{'showHowrare': True, 'showMoonrank': False}",1874.0,,,,
92,617b38a33368fe00112819a1,solgods,['ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk'],SOLgods ,https://i.imgur.com/UclQYJVh.jpg,"['pfps', 'art']",Inspired by metaphysical artist Giorgio de Chirico. The Gods are the legacy 6666 collection within 'The Fracture'. A Brand Born in Blockchain.,2021-10-28T23:56:20.247Z,True,False,https://thefracture.art,https://twitter.com/SOLgods_,https://discord.gg/solgods,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T15:53:38.840Z,,,,"{'showHowrare': True, 'showMoonrank': False}",1121.0,,,,
93,6152c3fa3d226d6a3c0962ea,meerkat_millionaires_country_club,[],Meerkat Millionaires Country Club,https://dl.airtable.com/.attachmentThumbnails/da62eb10c452a9b2a9b768d4aedd13b5/676b0660,['pfps'],Meerkat Millionaires Country Club! The first NFT to pay 100% of royalties back to the community!,2021-09-28T07:27:54.918Z,True,False,https://linktr.ee/MeerkatMillionaires,https://twitter.com/mmccsolana,https://discord.gg/mmcc,"{'originLink': '', 'originName': ''}",False,,0.0,2022-04-18T16:31:10.955Z,,,,,445.0,,,,
94,61a3e60b58790000113890ee,stoned_ape_crew,[],Stoned Ape Crew,https://dl.airtable.com/.attachmentThumbnails/483970a827af847e0b031c7d90d70baf/6cc644f1,['pfps'],"4200 Stoned Apes Form The Genesis Collection In The Crew With 4 Roles, Allowing Staking For Daily Rewards Of Our Utility Token $PUFF, An NFT Evolution Process With Token Burning Mechanics And More Dope Real-World Utility. More Than Just Your Typical PFP Project.",2021-11-28T20:26:48.782Z,True,False,https://stonedapecrew.com,https://twitter.com/StonedApeCrew,https://discord.gg/stonedapecrew,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T14:49:32.206Z,,,False,"{'showHowrare': False, 'showMoonrank': False}",807.0,,,,
95,62577d5795f92c7e1dde6c43,flamez,,Flavor Flamez,https://creator-hub-prod.s3.us-east-2.amazonaws.com/flamez_pfp_1649101095966.gif,"['pfps', 'art']","3,333 rouge Flavor Flamez burning up the Solana Network!",2022-04-14T01:48:07.207Z,True,,https://Flavorflamez.io,https://www.twitter.com/FlavorFlamez,https://www.discord.gg/FlavorFlamez,"{'originName': '', 'originLink': ''}",False,,3322.0,2022-04-18T16:32:21.112Z,,,,,585.0,,,,
96,625b2b8795f92c7e1de95fd0,creamy_friends,['8y9T2GHrapwg147Wt1864Yz9FJFNuhhhrnhF6pqqVTUC'],Creamy Friends,https://creator-hub-prod.s3.us-east-2.amazonaws.com/creamy_friends_pfp_1650234862751.png,"['pfps', 'games']","CreamyFriends is the second generation NFT collection created by CryptoCream Studios. Shifting into the NFT space a couple of months ago, the CryptoCream discord has transformed into an all-encompassing alpha, calls, signals, and education-focused community.",2022-04-16T20:48:07.802Z,True,False,,https://www.twitter.com/CreamyFriends,https://www.discord.gg/creamyfriends,"{'originName': '', 'originLink': ''}",False,,5555.0,2022-04-18T16:30:02.457Z,,,False,"{'showHowrare': True, 'showMoonrank': True}",669.0,,,False,
97,62510a7695f92c7e1d1cd0cd,komradz,,Komradz,https://bafybeihuvlnjzyqq22nphzgozmqnuwtlhpmpojznmwexa2z65q5xbiq7a4.ipfs.nftstorage.link/,"['art', 'virtual_worlds']","Komradz is a utility-based GEN 1 Collection powered by GEMS with a multi-planetary exploration system. 3,500 1 of 1 collection.",2022-04-09T04:24:22.709Z,True,False,https://komradz.com,https://www.twitter.com/Komradznft,https://www.discord.gg/komradz,"{'originName': '', 'originLink': ''}",False,,3500.0,2022-04-18T16:26:03.680Z,,,False,"{'showHowrare': True, 'showMoonrank': True}",437.0,,,,
98,6157c7783d226d6a3c9d2498,degenerate_ape_academy,[],Degenerate Ape Academy,https://bafkreie44hlb5xve225n6p2siebaevxiwha37aefyvs2ul2kx2akalnree.ipfs.nftstorage.link/,['pfps'],"Our mission here at the academy is simple: Take 10,000 of the smoothest brained apes, put them all in one location and let the mayhem ensue. The academy was founded on the principles of friendship making, crayon eating and absolute, unregulated, deplorable, degenerate behaviour. Welcome fellow apes, to the Degenerate Ape Academy.",2021-10-02T02:44:08.852Z,True,False,https://www.degenape.academy/,https://twitter.com/DegenApeAcademy,https://discord.gg/degenapeacademy,"{'originLink': '', 'originName': ''}",False,,10009.0,2022-04-18T15:58:39.129Z,,,False,"{'showHowrare': True, 'showMoonrank': True}",661.0,,,,
99,61d598054bed7a7f48f94b76,quantum_traders,[],Quantum Traders,https://dl.airtable.com/.attachments/c1bbf7661f0d40935bf8dfbe50b340cc/e0cad0b5/ItzsH50B_400x400.jpeg,['pfps'],An alien droid race unbound by time. Brought to life by Yawww to defend our world from scammers and to stabilize our economy with $YAW.,2022-01-05T14:28:24.685Z,True,False,,https://twitter.com/QuantumTraders_,https://discord.gg/yawwwnft,"{'originLink': '', 'originName': ''}",False,,0.0,2022-04-18T15:19:12.813Z,,,,"{'showHowrare': False, 'showMoonrank': False}",551.0,,,,
100,623f6c2dbea360023d989471,funguyz,['EpdbBxH9t4A2dQHhghwHHRqX96weezQTggHrNgiTwSFL'],FunGuyz,https://creator-hub-prod.s3.us-east-2.amazonaws.com/funguyz_pfp_1648068419909.png,"['pfps', 'art']","3,000 happy-go-lucky mushrooms born on the Solana blockchain. Come join the ""Fun Fam"" with the best mushrooms in the Metaverse!",2022-03-26T19:40:29.066Z,True,False,https://funguyz.io/,https://www.twitter.com/FunGuyzNFT,https://discord.gg/funguyz,"{'originName': '', 'originLink': ''}",False,,0.0,2022-04-18T16:23:25.872Z,,,,"{'showHowrare': True, 'showMoonrank': True}",834.0,,,,
101,6154c07e3d226d6a3c178c16,galactic_geckos,[],GGSG: Galactic Geckos,https://i.imgur.com/PfaeoXm.png,['pfps'],"In the far distant future, war is over, and conflicts are decided by hiring gecko mercenaries to participate in brutal galactic races. Join one of four factions of gecko racers, fighting for the fate of the cosmos.",2021-09-29T19:37:34.912Z,True,False,https://galacticgeckos.com,https://twitter.com/GalacticGeckoSG,https://discord.gg/TheGeckoDAO,"{'originLink': '', 'originName': ''}",False,,0.0,2022-04-18T15:09:29.994Z,,,False,"{'showHowrare': False, 'showMoonrank': False}",585.0,,,,
102,61bf83e3bc989d001164c73f,enviro,"['CNcoLGiY5QiCYqCXo1uAogZuNCjBXKSRTg738PZxWM5p', '5GGp28RmF8j2VqsXe1PZfrDoaPQX87GbKBJMJnRp7FGn', '47qTLBgqnQQvgPgmRVWPc2Lg1vCDzBe31CDN1DGCjfkk']",enviro,https://dl.airtable.com/.attachmentThumbnails/245e46f41039aaa1000250cec209bdc3/6ce42bdc,"['photography', 'virtual_worlds']","Make your own Metaverse! As a cross-chain application, enviro is a complete suite of tools that gives creators across industries freedom and control to build their own metaverse with unmatched quality!",2021-12-19T19:11:31.702Z,True,False,,https://twitter.com/Moduluc,https://discord.gg/pdcmdWm8GZ,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T15:51:09.930Z,,,,"{'showHowrare': True, 'showMoonrank': True}",501.0,,,,
103,6244a4dbbea360023d35f06f,space_robots,"['GvEuqtWNzxSKEZ9UTcUw7WpTGz3LLX1fh2SexDN4DVdZ', '4o9ZEHASMPsuZiugwXzu7kZoS6LfeTuccxsdCa87PfYt']",Space Robots,https://creator-hub-prod.s3.us-east-2.amazonaws.com/space_robots_pfp_1648332378789.png,"['pfps', 'art']","Space Robots is an advanced version of Generous Robots, they are AI-enhanced Robots with superpowers, they had a prosperous civilization until their home planet was viciously overtaken by an evil rugger. 
Earn $GEAR by staking a Space Robot! 
We've implemented unique $GEAR burning mechanics to keep the value stable!",2022-03-30T18:43:39.503Z,True,False,https://generousrobots.com,https://www.twitter.com/GenerousRobots,https://www.discord.gg/mgk3A7PD86,"{'originName': '', 'originLink': ''}",False,,0.0,2022-04-18T16:19:45.505Z,,,,"{'showHowrare': True, 'showMoonrank': True}",657.0,,,,
104,62534e2195f92c7e1daa4e4e,stoner_cups,,Stoner Cups,https://creator-hub-prod.s3.us-east-2.amazonaws.com/stoner_cups_pfp_1649174527210.gif,"['pfps', 'art']",Stoner cups is a unique collection of NFTs getting baked on the Solana blockchain that is 100% community driven.,2022-04-10T21:37:37.055Z,True,,,https://www.twitter.com/StonerCupsNFT,https://www.discord.gg/gFQdk9wt7z,"{'originName': '', 'originLink': ''}",False,,5000.0,2022-04-18T16:25:26.756Z,,,False,,922.0,,,,
105,6253983995f92c7e1d4dca28,the_vaultx_dao,,The Vault-X DAO,https://creator-hub-prod.s3.us-east-2.amazonaws.com/the_vaultx_dao_pfp_1650030637531.gif,"['pfps', None]",Vault-X is a collection of 3333 randomly generated unique NFTs to keep your funds secure while dealing with anonymous people. Our Protection protocol for Web 3.0 safeguards the interests of both the buyer and the seller through a decentralized & autonomous vault contract.,2022-04-11T02:53:45.600Z,True,,https://thevault-x.com,https://www.twitter.com/TheVaultDAO,https://www.discord.gg/CaSVfkCbvc,"{'originName': '', 'originLink': ''}",False,,3333.0,2022-04-18T16:35:15.846Z,,,,,512.0,,,,
106,624f098150304700114a64f9,cosmic_ape_crusaders,[],Cosmic Ape Crusaders,https://bafkreibusosz3n5mcfiopkpcu5fa27mzdxgzfspr4qr7eray4a2htfgbaa.ipfs.nftstorage.link/,"['pfps', 'virtual_worlds']",Building ⚒️ a lore and art driven GameFi Idle Staking RPG with a multi-year plan of benefits and utility deeply entwined with the story.,2022-04-08T00:00:24.358Z,True,False,,https://twitter.com/ApeCrusader,,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T15:36:42.029Z,,,,"{'showHowrare': True, 'showMoonrank': True}",609.0,,,,
107,6255e5236a790093b51169ed,the_stone_heads,['FoB4Fe6Uyq5CwXsbv61QhMkq44k7SYbrt1yScBfXzTGy'],The Stone Heads,https://dl.airtable.com/.attachments/a13abd40ea55da6cfee04137bfc9fe57/25051c1e/Stoneheadsgifpost.gif,['launchpad'],"Stone Heads, the collection of 5555 unique NFTs by Leo Caillard, launched on the Solana blockchain, represents a connection between traditional and contemporary art, bringing iconic characters from the mythology to the Metaverse. ",2022-04-12T20:46:27.079Z,True,False,https://thestoneheads.com,https://twitter.com/StoneHeadsNFT,https://discord.gg/stoneheads,"{'originLink': '', 'originName': ''}",False,,5555.0,2022-04-18T16:07:09.297Z,0.0,,,"{'showHowrare': False, 'showMoonrank': False}",692.0,,,False,[]
108,624529b2bea360023d7ba55f,akari,,Akari,https://creator-hub-prod.s3.us-east-2.amazonaws.com/akari_pfp_1648698476042.png,"['pfps', 'art']",Akari is a collection of 2222 Delinquents living on the Solana Blockchain. Stake to earn $GLOW and test your luck on missions to The Shrine. Art by an inhouse Japanese artist. Are you ready to join us on the streets of Light City?,2022-03-31T04:10:26.417Z,True,False,https://akarilabs.io/,https://www.twitter.com/AkariLabs,https://www.discord.gg/akarilabs,"{'originName': '', 'originLink': ''}",False,,2222.0,2022-04-18T16:10:48.418Z,,,False,"{'showHowrare': True, 'showMoonrank': True}",1228.0,,,,
109,61f337c7ee72e80010278b68,degenerate_ape_kindergarten,[],Degenerate Ape Kindergarten,https://bafkreiae4fst43fhfg2btppdtwkfn4ytu7tmsct224y63f5ylxbabpqxtq.ipfs.nftstorage.link/,"['pfps', 'games']","What happened in the bathroom, stays in the bathroom… except these abominations. Don't shake them too hard.",2022-01-28T00:24:38.289Z,True,False,https://t.co/Nghau4UZ0G,https://twitter.com/DegenApeAcademy,https://discord.gg/degenapeacademy,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T14:49:25.133Z,,,,"{'showHowrare': True, 'showMoonrank': True}",244.0,,,False,
110,61b18e7c6f86e100118b2090,stepn,"['STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK', 'GH4QhJznKEHHv44AqEH5SUohkUauWyAFtu5u8zUWUKL4']",STEPN,https://dl.airtable.com/.attachmentThumbnails/d5c12b4eb46e676d72569a2084345c94/6ef0628f,"['art', 'pfps']","STEPN is the world’s first move2earn NFT mobile game. In STEPN, your steps are worth more than you think – exercising and moving outdoors can now earn anyone tokens anytime, anywhere. STEPN aims to nudge millions into healthier lifestyles and bring them to the Web 3.0 world.",2021-12-09T05:04:59.939Z,True,False,https://linktr.ee/stepnofficial,https://twitter.com/Stepnofficial,https://discord.gg/stepn ,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T16:27:26.624Z,,,,"{'showHowrare': True, 'showMoonrank': True}",518.0,,,,
111,619a42d2aa12d5001006530d,degenerate_trash_pandas,"['CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'C9uGSpNQ7PSCT5zr7ULBm8VjaXQ2oHvJtr836fqD1A9N', 'HHGsTSzwPpYMYDGgUqssgAsMZMsYbshgrhMge8Ypgsjx']",Degenerate Trash Pandas,https://bafkreihiyquvbkmwbrqfl62gdrwuqesc5lkwfqpsvcaimsrtdgi3ujy5ry.ipfs.nftstorage.link/,['pfps'],"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",2021-11-21T13:00:01.384Z,True,False,https://degentrashpandas.com,https://twitter.com/DegenTrashPanda,https://discord.gg/degentrashpandas,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T15:56:56.519Z,,,False,"{'showHowrare': True, 'showMoonrank': True}",1018.0,,,,
112,621d72bd26d2ba0011262ffc,diamond_town,[],DIAMOND TOWN HEADS,https://dl.airtable.com/.attachmentThumbnails/13c480ee324f73ab81eee0ab92647a8a/cd9ad9ed,['pfps'],"5,000 Headers in town will make a living by earning $HAIR and take part in the DAO.",2022-03-01T01:11:23.928Z,True,False,https://diamondtownheads.io/,https://twitter.com/soldiamondheads,https://discord.com/invite/diamondtownheads,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T16:27:48.861Z,,,,,656.0,,,,
113,624f617a95f92c7e1d933c7a,fadedfoxes,['3K1o3ovyMMAuBPuxFoGDmqPq3a23LLct2P9bicSnVnhE'],Faded Foxes,https://creator-hub-prod.s3.us-east-2.amazonaws.com/fadedfoxes_pfp_1648865432106.jpeg,"['art', None]",2222 Foxes getting faded while staking and earning launchpad revenue,2022-04-07T22:11:06.956Z,True,False,https://www.fadedfoxes.com/,https://www.twitter.com/FadedFoxess,https://www.discord.gg/jpS9QnAM2B,"{'originName': '', 'originLink': ''}",False,,0.0,2022-04-18T16:19:06.105Z,,,False,"{'showHowrare': True, 'showMoonrank': True}",733.0,,,,
114,61e1a273bd85e7b14d7ca508,soul_dogs,['8CWKUvr9KDqFZww2q3xurag3FdjqmAUEVT97hX3ZBYz9'],Soul Dogs,https://dl.airtable.com/.attachmentThumbnails/00c5be779975ce4d793ef21eac6173ce/123bdd23,['pfps'],"A collection of 9,999 retro-inspired rebels, misfits, and dreamers living on the Solana blockchain. Soul Dogs sports over 220 unique traits inspired by retro art, music, fashion, cinema, and sports from the 70s, 80s, and 90s.

",2022-01-14T16:20:12.215Z,True,False,https://souldogs.city,https://twitter.com/SoulDogsNFT,https://discord.gg/souldogs,"{'originLink': '', 'originName': ''}",False,,9999.0,2022-04-18T16:25:58.806Z,,,,"{'showHowrare': True, 'showMoonrank': True}",588.0,,,False,
115,6256f40295f92c7e1d7f6629,matuki,['FMiqk84PkzdXKPJVsCbXaZP3kFLsnUAiTQNVafnjEEYM'],Matuki Labs,https://creator-hub-prod.s3.us-east-2.amazonaws.com/matuki_pfp_1649819207583.png,"['art', None]",An NFT with deflationary tokenomics that allows holders to earn passively while having first access to high quality NFT collections hand picked by experts.,2022-04-13T16:02:10.499Z,True,False,https://www.matukilabs.io,https://www.twitter.com/matukilabs,https://www.discord.gg/nolink,"{'originName': '', 'originLink': ''}",False,,0.0,2022-04-18T16:23:26.281Z,,,False,"{'showHowrare': True, 'showMoonrank': True}",254.0,,,,
116,615018443d226d6a3cfcf30f,thugbirdz,[],Thugbirdz,https://www.arweave.net/nGvadeW0UuvIgzZUyNKaQ-c8400CDQn1FwNthOJ_KUw?ext=png,['pfps'],"A collection of 3,333 uniquely generated, tough and collectible thugbirdz.",2021-09-26T06:50:44.695Z,True,False,https://www.thugbirdz.com/,https://twitter.com/thugbirdz,https://discord.gg/thugdao,"{'originLink': '', 'originName': ''}",False,,3333.0,2022-04-18T16:26:07.164Z,,,False,"{'showHowrare': True, 'showMoonrank': True}",236.0,,,,
117,625afcd895f92c7e1d2e96e0,solminator,['6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3'],SOLMINATOR,https://creator-hub-prod.s3.us-east-2.amazonaws.com/solminator_pfp_1650138806282.png,"['art', 'games']","SOLMINATOR is uniquely created by combining different traits to create an exclusive NFT, which allows us to create over 22 MILION unique combinations. There will be 3333 NFT's Our mission is to bring SOLMINATOR into a game environment",2022-04-16T17:28:56.167Z,True,False,https://www.solminator.com,https://www.twitter.com/SolminatorNFT,https://www.discord.gg/solminatornft,"{'originName': '', 'originLink': ''}",False,,1.0,2022-04-18T16:34:45.505Z,,,,"{'showHowrare': True, 'showMoonrank': True}",385.0,,,False,
118,61ae5757333db40011184e8f,solana_money_boys,"['42eNtgbrbYhQwu7gDtZ1TExj3fyLSh868eaBg9eKPfHQ', '6XGE4uBTcZCUuRo8X5W9sN4gXq93vGZbKGWEZtMQKGxy', '8aM3QrhMaShisqZAkjY3TiwbLbePA3VWRbaApJgJACK6', '6VrHf4xmhQUMYQtFEUUo6ftUp8soqa81auAuzDhLTtNL']",Solana Money Boys,https://bafkreibcbexevfgnfac6zzgouxtxnd7geebvg4xt5a3b4z7belr57qz6xa.ipfs.nftstorage.link/,['pfps'],4444 moneyboys building the metaverse. ,2021-12-06T18:32:54.827Z,True,False,,https://twitter.com/SolanaMoneyBoys,https://discord.gg/fUbSggHtfj,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T16:00:53.031Z,,,,"{'showHowrare': True, 'showMoonrank': True}",821.0,,,False,
119,61f574757381c1001066bd0d,defi_pirates,['Cjaj1MjAvHoo68LwY8iPXSSkYR6xsfDBqEp3ZyeRdoar'],DeFi Pirates,https://dl.airtable.com/.attachmentThumbnails/1a52cc9cabfdde4777921223fea72b05/75c30f15,['pfps'],"DeFi Pirates is a unique utility-based NFT Collection that allows its holders to scout the DeFi Seas through their personal character. Explore an entire DeFi ecosystem filled with Liquidity Farms, DEXs & Quests for your Pirate on the famous and mystical Treasure Island!",2022-01-29T17:08:04.186Z,True,False,https://www.chest.fi/,https://twitter.com/chestfinance,https://discord.gg/chest,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T16:08:48.383Z,,,,,565.0,,,,
120,61bcc4c07db1ef00125fa4bf,the_catalina_whale_mixer,[],The Catalina Whale Mixer,https://bafkreicadecx3rbffm6tqtgtc67bi6r2xiibtmawcejje7pfu7id2zxwwy.ipfs.nftstorage.link/,['pfps'],"The Catalina Whale Mixer is a web3 global entertainment franchise, created with you and for you. We are building a creative universe inclusive of television, music, IRL events, and collectibles that live at the center of culture. CWM is the genesis project from WAGMI Beach. Dive in, the water’s warm. POW POW! 💥",2021-12-17T17:11:27.111Z,True,False,https://www.catalinawhalemixer.com/,https://twitter.com/catalinawhales,https://discord.gg/qgwspKc7DA,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T12:14:06.302Z,,,,"{'showHowrare': True, 'showMoonrank': True}",384.0,,,,
